Datetime,AAPL,GOOG,NVDA
2025-04-02 13:30:00+00:00,221.22000122070312,156.80999755859375,107.43499755859375
2025-04-02 13:31:00+00:00,221.64500427246094,157.36000061035156,107.28309631347656
2025-04-02 13:32:00+00:00,221.4199981689453,156.97999572753906,106.90499877929688
2025-04-02 13:33:00+00:00,221.86500549316406,157.3800048828125,107.34049987792969
2025-04-02 13:34:00+00:00,221.8300018310547,157.6300048828125,107.68499755859375
2025-04-02 13:35:00+00:00,222.14999389648438,158.0399932861328,107.91999816894531
2025-04-02 13:36:00+00:00,222.35000610351562,158.3249969482422,108.31500244140625
2025-04-02 13:37:00+00:00,222.60000610351562,158.46139526367188,108.81999969482422
2025-04-02 13:38:00+00:00,222.3300018310547,158.42999267578125,108.50499725341797
2025-04-02 13:39:00+00:00,222.52000427246094,158.4499969482422,108.38500213623047
2025-04-02 13:40:00+00:00,222.61500549316406,158.46499633789062,108.42749786376953
2025-04-02 13:41:00+00:00,222.55999755859375,158.5800018310547,108.50499725341797
2025-04-02 13:42:00+00:00,222.54220581054688,158.33999633789062,108.31199645996094
2025-04-02 13:43:00+00:00,222.58999633789062,158.34500122070312,108.44999694824219
2025-04-02 13:44:00+00:00,222.80999755859375,158.61520385742188,108.7300033569336
2025-04-02 13:45:00+00:00,222.85000610351562,158.67999267578125,109.11499786376953
2025-04-02 13:46:00+00:00,222.60000610351562,158.66000366210938,109.42019653320312
2025-04-02 13:47:00+00:00,222.42999267578125,158.6699981689453,109.0115966796875
2025-04-02 13:48:00+00:00,222.61500549316406,158.72000122070312,109.19080352783203
2025-04-02 13:49:00+00:00,222.69619750976562,158.86500549316406,109.48490142822266
2025-04-02 13:50:00+00:00,222.58999633789062,158.67999267578125,109.29329681396484
2025-04-02 13:51:00+00:00,222.55999755859375,158.59500122070312,109.26499938964844
2025-04-02 13:52:00+00:00,222.7100067138672,158.68499755859375,109.33000183105469
2025-04-02 13:53:00+00:00,222.5500030517578,158.46499633789062,109.0
2025-04-02 13:54:00+00:00,222.50140380859375,158.36900329589844,108.90299987792969
2025-04-02 13:55:00+00:00,222.72000122070312,158.4167938232422,108.94000244140625
2025-04-02 13:56:00+00:00,222.91000366210938,158.49630737304688,109.19010162353516
2025-04-02 13:57:00+00:00,222.85879516601562,158.40220642089844,109.19000244140625
