,AAPL,GOOG,NVDA
2025-03-19 13:30:00+00:00,214.6898956298828,163.88999938964844,
2025-03-19 13:31:00+00:00,214.60000610351562,164.22000122070312,
2025-03-19 13:32:00+00:00,214.97000122070312,164.02999877929688,
2025-03-19 13:33:00+00:00,215.14500427246094,163.6750030517578,
2025-03-19 13:34:00+00:00,215.00999450683594,163.65919494628906,
2025-03-19 13:35:00+00:00,215.13299560546875,163.44000244140625,
2025-03-19 13:36:00+00:00,215.5,163.69000244140625,
2025-03-19 13:37:00+00:00,215.2799072265625,163.43499755859375,
2025-03-19 13:38:00+00:00,214.8699951171875,163.60000610351562,
2025-03-19 13:39:00+00:00,214.74000549316406,163.57000732421875,
2025-03-19 13:40:00+00:00,215.1999969482422,163.76409912109375,
2025-03-19 13:41:00+00:00,214.99000549316406,163.35000610351562,
2025-03-19 13:42:00+00:00,215.07000732421875,163.235107421875,
2025-03-19 13:44:00+00:00,214.68499755859375,163.24000549316406,
2025-03-19 13:45:00+00:00,214.6699981689453,163.2100067138672,
2025-03-19 13:46:00+00:00,215.52499389648438,163.80999755859375,
2025-03-19 13:47:00+00:00,215.64999389648438,163.7899932861328,
2025-03-19 13:48:00+00:00,215.55650329589844,163.85499572753906,
2025-03-19 13:49:00+00:00,215.83999633789062,163.9600067138672,
2025-03-19 13:50:00+00:00,215.86500549316406,163.97999572753906,
2025-03-19 13:51:00+00:00,216.1593017578125,163.82000732421875,
2025-03-19 13:52:00+00:00,216.4149932861328,163.8699951171875,
2025-03-19 13:53:00+00:00,216.8000030517578,164.02999877929688,
2025-03-19 13:54:00+00:00,217.1199951171875,164.25,
2025-03-19 13:55:00+00:00,217.22999572753906,164.16000366210938,
2025-03-19 13:56:00+00:00,217.49000549316406,164.2899932861328,
2025-03-19 13:57:00+00:00,217.55999755859375,164.3699951171875,
2025-03-19 13:58:00+00:00,217.34500122070312,164.3249969482422,
2025-03-19 13:59:00+00:00,217.13999938964844,164.15499877929688,
2025-03-19 14:00:00+00:00,217.55349731445312,164.18020629882812,
2025-03-19 14:01:00+00:00,217.72999572753906,164.30999755859375,
2025-03-19 14:02:00+00:00,217.89100646972656,164.4499969482422,
2025-03-19 14:03:00+00:00,218.125,164.5800018310547,
2025-03-19 14:04:00+00:00,218.30999755859375,164.49000549316406,
2025-03-19 14:05:00+00:00,218.02999877929688,164.4499969482422,
2025-03-19 14:06:00+00:00,218.4488067626953,164.65699768066406,
2025-03-19 14:07:00+00:00,218.44900512695312,164.64450073242188,
2025-03-19 14:08:00+00:00,218.35000610351562,164.46029663085938,
2025-03-19 14:09:00+00:00,218.47019958496094,164.5115966796875,
2025-03-19 14:10:00+00:00,218.5,164.35499572753906,
2025-03-19 14:11:00+00:00,218.19500732421875,164.25999450683594,
2025-03-19 14:12:00+00:00,218.10000610351562,164.05999755859375,
2025-03-19 14:13:00+00:00,218.09930419921875,164.0500030517578,
2025-03-19 14:14:00+00:00,218.08999633789062,164.02999877929688,
2025-03-19 14:15:00+00:00,218.08999633789062,164.00999450683594,
2025-03-19 14:16:00+00:00,218.1999969482422,164.0399932861328,
2025-03-19 14:17:00+00:00,218.10000610351562,164.00999450683594,
2025-03-19 14:18:00+00:00,217.83999633789062,164.02999877929688,
2025-03-19 14:19:00+00:00,217.97999572753906,164.15499877929688,
2025-03-19 14:20:00+00:00,217.89500427246094,164.4597930908203,
2025-03-19 14:21:00+00:00,217.6699981689453,164.26499938964844,
2025-03-19 14:22:00+00:00,217.5500030517578,164.42999267578125,
2025-03-19 14:23:00+00:00,217.3249969482422,164.3800048828125,
2025-03-19 14:24:00+00:00,217.32000732421875,164.30999755859375,
2025-03-19 14:25:00+00:00,217.49000549316406,164.3300018310547,
2025-03-19 14:26:00+00:00,217.2100067138672,164.17999267578125,
2025-03-19 14:27:00+00:00,217.17999267578125,164.14999389648438,
2025-03-19 14:28:00+00:00,217.36000061035156,164.0915069580078,
2025-03-19 14:29:00+00:00,217.14500427246094,163.94749450683594,
2025-03-19 14:30:00+00:00,216.9250030517578,164.03500366210938,
2025-03-19 14:31:00+00:00,216.8802947998047,164.07000732421875,
2025-03-19 14:32:00+00:00,217.1793975830078,164.06500244140625,
2025-03-19 14:33:00+00:00,216.88999938964844,164.08999633789062,
2025-03-19 14:34:00+00:00,216.94000244140625,163.9600067138672,
2025-03-19 14:35:00+00:00,216.72000122070312,163.95559692382812,
2025-03-19 14:36:00+00:00,216.80589294433594,164.060302734375,
2025-03-19 14:37:00+00:00,216.57000732421875,164.07000732421875,
2025-03-19 14:38:00+00:00,216.58999633789062,164.0449981689453,
2025-03-19 14:39:00+00:00,216.52000427246094,164.03799438476562,
2025-03-19 14:40:00+00:00,216.44000244140625,164.06500244140625,
2025-03-19 14:41:00+00:00,216.33050537109375,164.0,
2025-03-19 14:42:00+00:00,216.1999969482422,163.99000549316406,
2025-03-19 14:43:00+00:00,216.23500061035156,163.91879272460938,
2025-03-19 14:44:00+00:00,216.33999633789062,163.97000122070312,
2025-03-19 14:45:00+00:00,216.15499877929688,163.97999572753906,
2025-03-19 14:46:00+00:00,216.14999389648438,163.9149932861328,
2025-03-19 14:47:00+00:00,216.01100158691406,163.9499969482422,
2025-03-19 14:48:00+00:00,216.00999450683594,164.02000427246094,
2025-03-19 14:49:00+00:00,216.05999755859375,164.02000427246094,
2025-03-19 14:50:00+00:00,215.93080139160156,163.99000549316406,
2025-03-19 14:51:00+00:00,215.9149932861328,164.0,
2025-03-19 14:52:00+00:00,215.8800048828125,163.94000244140625,
2025-03-19 14:53:00+00:00,215.8699951171875,163.84500122070312,
2025-03-19 14:54:00+00:00,215.81500244140625,163.85499572753906,
2025-03-19 14:55:00+00:00,215.7425994873047,163.8699951171875,
2025-03-19 14:56:00+00:00,215.71499633789062,163.85000610351562,
2025-03-19 14:57:00+00:00,215.7799072265625,163.88600158691406,
2025-03-19 14:58:00+00:00,215.69000244140625,163.82000732421875,
2025-03-19 14:59:00+00:00,215.5500030517578,163.72999572753906,
2025-03-19 15:00:00+00:00,215.57000732421875,163.7830047607422,
2025-03-19 15:01:00+00:00,215.59170532226562,163.86000061035156,
2025-03-19 15:02:00+00:00,215.67999267578125,163.7899932861328,
2025-03-19 15:03:00+00:00,215.75,163.8000030517578,
2025-03-19 15:04:00+00:00,215.69000244140625,163.80999755859375,
2025-03-19 15:05:00+00:00,215.77999877929688,163.84500122070312,
2025-03-19 15:06:00+00:00,215.75289916992188,163.9550018310547,
2025-03-19 15:07:00+00:00,215.68980407714844,164.13999938964844,
2025-03-19 15:08:00+00:00,215.6300048828125,164.1649932861328,
2025-03-19 15:09:00+00:00,215.7899932861328,164.36000061035156,
2025-03-19 15:10:00+00:00,215.61500549316406,164.47000122070312,
2025-03-19 15:11:00+00:00,215.60980224609375,164.42999267578125,
2025-03-19 15:12:00+00:00,215.55999755859375,164.35000610351562,
2025-03-19 15:14:00+00:00,215.35350036621094,164.26499938964844,
2025-03-19 15:15:00+00:00,215.33999633789062,164.4550018310547,
2025-03-19 15:16:00+00:00,215.20899963378906,164.39999389648438,
2025-03-19 15:17:00+00:00,215.15289306640625,164.3000030517578,
